service_id,date,exception_type
"4316_311717","20230620","1"
"4316_311717","20230621","1"
"4316_311717","20230622","1"
"4316_311717","20230623","1"
"4316_311717","20230626","1"
"4316_311717","20230627","1"
"4316_311717","20230628","1"
"4316_311717","20230629","1"
"4316_311717","20230630","1"
"4316_311717","20230703","1"
"4316_311717","20230704","1"
"4316_311717","20230705","1"
"4316_311717","20230706","1"
"4316_311717","20230707","1"
"4316_311717","20230710","1"
"4316_311717","20230711","1"
"4316_311717","20230712","1"
"4316_311717","20230713","1"
"4316_311717","20230714","1"
"4316_311717","20230717","1"
"4316_311717","20230718","1"
"4316_311717","20230719","1"
"4316_311717","20230720","1"
"4316_311717","20230721","1"
"4316_311717","20230724","1"
"4316_311717","20230725","1"
"4316_311717","20230726","1"
"4316_311717","20230727","1"
"4316_311717","20230728","1"
"4316_311717","20230731","1"
"4316_311717","20230801","1"
"4316_311717","20230802","1"
"4316_311717","20230803","1"
"4316_311717","20230804","1"
"4316_311717","20230807","1"
"4316_311717","20230808","1"
"4316_311717","20230809","1"
"4316_311717","20230810","1"
"4316_311717","20230811","1"
"4316_311717","20230814","1"
"4316_311717","20230816","1"
"4316_311717","20230817","1"
"4316_311717","20230818","1"
"4316_311717","20230821","1"
"4316_311717","20230822","1"
"4316_311717","20230823","1"
"4316_311717","20230824","1"
"4316_311717","20230825","1"
"4316_311717","20230828","1"
"4316_311717","20230829","1"
"4316_311717","20230830","1"
"4316_311717","20230831","1"
"4316_311717","20230901","1"
"4316_311717","20230904","1"
"4316_311717","20230905","1"
"4316_311717","20230906","1"
"4316_311717","20230907","1"
"4316_311717","20230908","1"
"4316_311717","20230911","1"
"4316_311717","20230912","1"
"4316_311717","20230913","1"
"4316_311717","20230914","1"
"4316_311717","20231227","1"
"4316_311717","20231228","1"
"4316_311717","20231229","1"
"4316_311718","20231004","1"
"4316_311718","20231011","1"
"4316_311718","20231018","1"
"4316_311718","20231025","1"
"4316_311718","20231108","1"
"4316_311718","20231115","1"
"4316_311718","20231122","1"
"4316_311718","20231129","1"
"4316_311718","20231206","1"
"4316_311718","20231213","1"
"4316_311718","20231220","1"
"4316_311718","20231227","1"
"4316_311719","20231007","1"
"4316_311719","20231014","1"
"4316_311719","20231021","1"
"4316_311719","20231028","1"
"4316_311719","20231104","1"
"4316_311719","20231111","1"
"4316_311719","20231118","1"
"4316_311719","20231125","1"
"4316_311719","20231202","1"
"4316_311719","20231209","1"
"4316_311719","20231216","1"
"4316_311719","20231223","1"
"4316_311719","20231230","1"
"4316_311720","20230503","1"
"4316_311720","20230510","1"
"4316_311720","20230517","1"
"4316_311720","20230524","1"
"4316_311720","20230531","1"
"4316_311720","20230607","1"
"4316_311720","20230614","1"
"4316_311720","20230621","1"
"4316_311720","20230628","1"
"4316_311720","20230705","1"
"4316_311720","20230712","1"
"4316_311720","20230719","1"
"4316_311720","20230726","1"
"4316_311720","20230802","1"
"4316_311720","20230809","1"
"4316_311720","20230816","1"
"4316_311720","20230823","1"
"4316_311720","20230830","1"
"4316_311720","20230906","1"
"4316_311720","20230913","1"
"4316_311720","20230920","1"
"4316_311720","20230927","1"
"4316_311721","20230506","1"
"4316_311721","20230513","1"
"4316_311721","20230520","1"
"4316_311721","20230527","1"
"4316_311721","20230603","1"
"4316_311721","20230610","1"
"4316_311721","20230617","1"
"4316_311721","20230624","1"
"4316_311721","20230701","1"
"4316_311721","20230708","1"
"4316_311721","20230715","1"
"4316_311721","20230722","1"
"4316_311721","20230729","1"
"4316_311721","20230805","1"
"4316_311721","20230812","1"
"4316_311721","20230819","1"
"4316_311721","20230826","1"
"4316_311721","20230902","1"
"4316_311721","20230909","1"
"4316_311721","20230916","1"
"4316_311721","20230923","1"
"4316_311721","20230930","1"
"4316_311721","20231007","1"
"4316_311721","20231014","1"
"4316_311721","20231021","1"
"4316_311721","20231028","1"
"4316_311721","20231104","1"
"4316_311721","20231111","1"
"4316_311721","20231118","1"
"4316_311721","20231125","1"
"4316_311721","20231202","1"
"4316_311721","20231209","1"
"4316_311721","20231216","1"
"4316_311721","20231223","1"
"4316_311721","20231230","1"
"4316_311722","20231001","1"
"4316_311722","20231008","1"
"4316_311722","20231015","1"
"4316_311722","20231022","1"
"4316_311722","20231029","1"
"4316_311722","20231101","1"
"4316_311722","20231105","1"
"4316_311722","20231112","1"
"4316_311722","20231119","1"
"4316_311722","20231126","1"
"4316_311722","20231203","1"
"4316_311722","20231208","1"
"4316_311722","20231210","1"
"4316_311722","20231217","1"
"4316_311722","20231224","1"
"4316_311722","20231226","1"
"4316_311722","20231231","1"
"4316_311723","20230503","1"
"4316_311723","20230510","1"
"4316_311723","20230517","1"
"4316_311723","20230524","1"
"4316_311723","20230531","1"
"4316_311723","20230607","1"
"4316_311723","20230614","1"
"4316_311723","20230621","1"
"4316_311723","20230628","1"
"4316_311723","20230705","1"
"4316_311723","20230712","1"
"4316_311723","20230719","1"
"4316_311723","20230726","1"
"4316_311723","20230802","1"
"4316_311723","20230809","1"
"4316_311723","20230816","1"
"4316_311723","20230823","1"
"4316_311723","20230830","1"
"4316_311723","20230906","1"
"4316_311723","20230913","1"
"4316_311723","20230920","1"
"4316_311723","20230927","1"
"4316_311723","20231004","1"
"4316_311723","20231011","1"
"4316_311723","20231018","1"
"4316_311723","20231025","1"
"4316_311723","20231108","1"
"4316_311723","20231115","1"
"4316_311723","20231122","1"
"4316_311723","20231129","1"
"4316_311723","20231206","1"
"4316_311723","20231213","1"
"4316_311723","20231220","1"
"4316_311723","20231227","1"
"4316_311724","20230617","1"
"4316_311724","20230624","1"
"4316_311724","20230701","1"
"4316_311724","20230708","1"
"4316_311724","20230715","1"
"4316_311724","20230722","1"
"4316_311724","20230729","1"
"4316_311724","20230805","1"
"4316_311724","20230812","1"
"4316_311724","20230819","1"
"4316_311724","20230826","1"
"4316_311724","20230902","1"
"4316_311724","20230909","1"
"4316_311724","20231230","1"
"4316_311725","20230502","1"
"4316_311725","20230504","1"
"4316_311725","20230505","1"
"4316_311725","20230508","1"
"4316_311725","20230509","1"
"4316_311725","20230511","1"
"4316_311725","20230512","1"
"4316_311725","20230515","1"
"4316_311725","20230516","1"
"4316_311725","20230518","1"
"4316_311725","20230519","1"
"4316_311725","20230522","1"
"4316_311725","20230523","1"
"4316_311725","20230525","1"
"4316_311725","20230526","1"
"4316_311725","20230529","1"
"4316_311725","20230530","1"
"4316_311725","20230601","1"
"4316_311725","20230605","1"
"4316_311725","20230606","1"
"4316_311725","20230608","1"
"4316_311725","20230609","1"
"4316_311725","20230612","1"
"4316_311725","20230613","1"
"4316_311725","20230615","1"
"4316_311725","20230616","1"
"4316_311725","20230619","1"
"4316_311725","20230620","1"
"4316_311725","20230622","1"
"4316_311725","20230623","1"
"4316_311725","20230626","1"
"4316_311725","20230627","1"
"4316_311725","20230629","1"
"4316_311725","20230630","1"
"4316_311725","20230703","1"
"4316_311725","20230704","1"
"4316_311725","20230706","1"
"4316_311725","20230707","1"
"4316_311725","20230710","1"
"4316_311725","20230711","1"
"4316_311725","20230713","1"
"4316_311725","20230714","1"
"4316_311725","20230717","1"
"4316_311725","20230718","1"
"4316_311725","20230720","1"
"4316_311725","20230721","1"
"4316_311725","20230724","1"
"4316_311725","20230725","1"
"4316_311725","20230727","1"
"4316_311725","20230728","1"
"4316_311725","20230731","1"
"4316_311725","20230801","1"
"4316_311725","20230803","1"
"4316_311725","20230804","1"
"4316_311725","20230807","1"
"4316_311725","20230808","1"
"4316_311725","20230810","1"
"4316_311725","20230811","1"
"4316_311725","20230814","1"
"4316_311725","20230817","1"
"4316_311725","20230818","1"
"4316_311725","20230821","1"
"4316_311725","20230822","1"
"4316_311725","20230824","1"
"4316_311725","20230825","1"
"4316_311725","20230828","1"
"4316_311725","20230829","1"
"4316_311725","20230831","1"
"4316_311725","20230901","1"
"4316_311725","20230904","1"
"4316_311725","20230905","1"
"4316_311725","20230907","1"
"4316_311725","20230908","1"
"4316_311725","20230911","1"
"4316_311725","20230912","1"
"4316_311725","20230914","1"
"4316_311725","20230915","1"
"4316_311725","20230918","1"
"4316_311725","20230919","1"
"4316_311725","20230921","1"
"4316_311725","20230922","1"
"4316_311725","20230925","1"
"4316_311725","20230926","1"
"4316_311725","20230928","1"
"4316_311725","20230929","1"
"4316_311725","20231002","1"
"4316_311725","20231003","1"
"4316_311725","20231005","1"
"4316_311725","20231006","1"
"4316_311725","20231009","1"
"4316_311725","20231010","1"
"4316_311725","20231012","1"
"4316_311725","20231013","1"
"4316_311725","20231016","1"
"4316_311725","20231017","1"
"4316_311725","20231019","1"
"4316_311725","20231020","1"
"4316_311725","20231023","1"
"4316_311725","20231024","1"
"4316_311725","20231026","1"
"4316_311725","20231027","1"
"4316_311725","20231030","1"
"4316_311725","20231031","1"
"4316_311725","20231102","1"
"4316_311725","20231103","1"
"4316_311725","20231106","1"
"4316_311725","20231107","1"
"4316_311725","20231109","1"
"4316_311725","20231110","1"
"4316_311725","20231113","1"
"4316_311725","20231114","1"
"4316_311725","20231116","1"
"4316_311725","20231117","1"
"4316_311725","20231120","1"
"4316_311725","20231121","1"
"4316_311725","20231123","1"
"4316_311725","20231124","1"
"4316_311725","20231127","1"
"4316_311725","20231128","1"
"4316_311725","20231130","1"
"4316_311725","20231201","1"
"4316_311725","20231204","1"
"4316_311725","20231205","1"
"4316_311725","20231207","1"
"4316_311725","20231211","1"
"4316_311725","20231212","1"
"4316_311725","20231214","1"
"4316_311725","20231215","1"
"4316_311725","20231218","1"
"4316_311725","20231219","1"
"4316_311725","20231221","1"
"4316_311725","20231222","1"
"4316_311725","20231228","1"
"4316_311725","20231229","1"
"4316_311726","20230507","1"
"4316_311726","20230514","1"
"4316_311726","20230521","1"
"4316_311726","20230528","1"
"4316_311726","20230602","1"
"4316_311726","20230604","1"
"4316_311726","20230611","1"
"4316_311726","20230618","1"
"4316_311726","20230625","1"
"4316_311726","20230702","1"
"4316_311726","20230709","1"
"4316_311726","20230716","1"
"4316_311726","20230723","1"
"4316_311726","20230730","1"
"4316_311726","20230806","1"
"4316_311726","20230813","1"
"4316_311726","20230815","1"
"4316_311726","20230820","1"
"4316_311726","20230827","1"
"4316_311726","20230903","1"
"4316_311726","20230910","1"
"4316_311726","20230917","1"
"4316_311726","20230924","1"
"4316_311727","20230502","1"
"4316_311727","20230503","1"
"4316_311727","20230504","1"
"4316_311727","20230505","1"
"4316_311727","20230508","1"
"4316_311727","20230509","1"
"4316_311727","20230510","1"
"4316_311727","20230511","1"
"4316_311727","20230512","1"
"4316_311727","20230515","1"
"4316_311727","20230516","1"
"4316_311727","20230517","1"
"4316_311727","20230518","1"
"4316_311727","20230519","1"
"4316_311727","20230522","1"
"4316_311727","20230523","1"
"4316_311727","20230524","1"
"4316_311727","20230525","1"
"4316_311727","20230526","1"
"4316_311727","20230529","1"
"4316_311727","20230530","1"
"4316_311727","20230531","1"
"4316_311727","20230601","1"
"4316_311727","20230605","1"
"4316_311727","20230606","1"
"4316_311727","20230607","1"
"4316_311727","20230608","1"
"4316_311727","20230609","1"
"4316_311727","20230915","1"
"4316_311727","20230918","1"
"4316_311727","20230919","1"
"4316_311727","20230920","1"
"4316_311727","20230921","1"
"4316_311727","20230922","1"
"4316_311727","20230925","1"
"4316_311727","20230926","1"
"4316_311727","20230927","1"
"4316_311727","20230928","1"
"4316_311727","20230929","1"
"4316_311727","20231002","1"
"4316_311727","20231003","1"
"4316_311727","20231004","1"
"4316_311727","20231005","1"
"4316_311727","20231006","1"
"4316_311727","20231009","1"
"4316_311727","20231010","1"
"4316_311727","20231011","1"
"4316_311727","20231012","1"
"4316_311727","20231013","1"
"4316_311727","20231016","1"
"4316_311727","20231017","1"
"4316_311727","20231018","1"
"4316_311727","20231019","1"
"4316_311727","20231020","1"
"4316_311727","20231023","1"
"4316_311727","20231024","1"
"4316_311727","20231025","1"
"4316_311727","20231026","1"
"4316_311727","20231027","1"
"4316_311727","20231030","1"
"4316_311727","20231031","1"
"4316_311727","20231102","1"
"4316_311727","20231103","1"
"4316_311727","20231106","1"
"4316_311727","20231107","1"
"4316_311727","20231108","1"
"4316_311727","20231109","1"
"4316_311727","20231110","1"
"4316_311727","20231113","1"
"4316_311727","20231114","1"
"4316_311727","20231115","1"
"4316_311727","20231116","1"
"4316_311727","20231117","1"
"4316_311727","20231120","1"
"4316_311727","20231121","1"
"4316_311727","20231122","1"
"4316_311727","20231123","1"
"4316_311727","20231124","1"
"4316_311727","20231127","1"
"4316_311727","20231128","1"
"4316_311727","20231129","1"
"4316_311727","20231130","1"
"4316_311727","20231201","1"
"4316_311727","20231204","1"
"4316_311727","20231205","1"
"4316_311727","20231206","1"
"4316_311727","20231207","1"
"4316_311727","20231211","1"
"4316_311727","20231212","1"
"4316_311727","20231213","1"
"4316_311727","20231214","1"
"4316_311727","20231215","1"
"4316_311727","20231218","1"
"4316_311727","20231219","1"
"4316_311727","20231220","1"
"4316_311727","20231221","1"
"4316_311727","20231222","1"
"4316_311728","20230506","1"
"4316_311728","20230513","1"
"4316_311728","20230520","1"
"4316_311728","20230527","1"
"4316_311728","20230603","1"
"4316_311728","20230610","1"
"4316_311728","20230916","1"
"4316_311728","20230923","1"
"4316_311728","20230930","1"
"4316_311728","20231007","1"
"4316_311728","20231014","1"
"4316_311728","20231021","1"
"4316_311728","20231028","1"
"4316_311728","20231104","1"
"4316_311728","20231111","1"
"4316_311728","20231118","1"
"4316_311728","20231125","1"
"4316_311728","20231202","1"
"4316_311728","20231209","1"
"4316_311728","20231216","1"
"4316_311728","20231223","1"
"4316_311729","20230502","1"
"4316_311729","20230504","1"
"4316_311729","20230505","1"
"4316_311729","20230506","1"
"4316_311729","20230508","1"
"4316_311729","20230509","1"
"4316_311729","20230511","1"
"4316_311729","20230512","1"
"4316_311729","20230513","1"
"4316_311729","20230515","1"
"4316_311729","20230516","1"
"4316_311729","20230518","1"
"4316_311729","20230519","1"
"4316_311729","20230520","1"
"4316_311729","20230522","1"
"4316_311729","20230523","1"
"4316_311729","20230525","1"
"4316_311729","20230526","1"
"4316_311729","20230527","1"
"4316_311729","20230529","1"
"4316_311729","20230530","1"
"4316_311729","20230601","1"
"4316_311729","20230603","1"
"4316_311729","20230605","1"
"4316_311729","20230606","1"
"4316_311729","20230608","1"
"4316_311729","20230609","1"
"4316_311729","20230610","1"
"4316_311729","20230612","1"
"4316_311729","20230613","1"
"4316_311729","20230615","1"
"4316_311729","20230616","1"
"4316_311729","20230617","1"
"4316_311729","20230619","1"
"4316_311729","20230620","1"
"4316_311729","20230622","1"
"4316_311729","20230623","1"
"4316_311729","20230624","1"
"4316_311729","20230626","1"
"4316_311729","20230627","1"
"4316_311729","20230629","1"
"4316_311729","20230630","1"
"4316_311729","20230701","1"
"4316_311729","20230703","1"
"4316_311729","20230704","1"
"4316_311729","20230706","1"
"4316_311729","20230707","1"
"4316_311729","20230708","1"
"4316_311729","20230710","1"
"4316_311729","20230711","1"
"4316_311729","20230713","1"
"4316_311729","20230714","1"
"4316_311729","20230715","1"
"4316_311729","20230717","1"
"4316_311729","20230718","1"
"4316_311729","20230720","1"
"4316_311729","20230721","1"
"4316_311729","20230722","1"
"4316_311729","20230724","1"
"4316_311729","20230725","1"
"4316_311729","20230727","1"
"4316_311729","20230728","1"
"4316_311729","20230729","1"
"4316_311729","20230731","1"
"4316_311729","20230801","1"
"4316_311729","20230803","1"
"4316_311729","20230804","1"
"4316_311729","20230805","1"
"4316_311729","20230807","1"
"4316_311729","20230808","1"
"4316_311729","20230810","1"
"4316_311729","20230811","1"
"4316_311729","20230812","1"
"4316_311729","20230814","1"
"4316_311729","20230817","1"
"4316_311729","20230818","1"
"4316_311729","20230819","1"
"4316_311729","20230821","1"
"4316_311729","20230822","1"
"4316_311729","20230824","1"
"4316_311729","20230825","1"
"4316_311729","20230826","1"
"4316_311729","20230828","1"
"4316_311729","20230829","1"
"4316_311729","20230831","1"
"4316_311729","20230901","1"
"4316_311729","20230902","1"
"4316_311729","20230904","1"
"4316_311729","20230905","1"
"4316_311729","20230907","1"
"4316_311729","20230908","1"
"4316_311729","20230909","1"
"4316_311729","20230911","1"
"4316_311729","20230912","1"
"4316_311729","20230914","1"
"4316_311729","20230915","1"
"4316_311729","20230916","1"
"4316_311729","20230918","1"
"4316_311729","20230919","1"
"4316_311729","20230921","1"
"4316_311729","20230922","1"
"4316_311729","20230923","1"
"4316_311729","20230925","1"
"4316_311729","20230926","1"
"4316_311729","20230928","1"
"4316_311729","20230929","1"
"4316_311729","20230930","1"
"4316_311729","20231002","1"
"4316_311729","20231003","1"
"4316_311729","20231005","1"
"4316_311729","20231006","1"
"4316_311729","20231007","1"
"4316_311729","20231009","1"
"4316_311729","20231010","1"
"4316_311729","20231012","1"
"4316_311729","20231013","1"
"4316_311729","20231014","1"
"4316_311729","20231016","1"
"4316_311729","20231017","1"
"4316_311729","20231019","1"
"4316_311729","20231020","1"
"4316_311729","20231021","1"
"4316_311729","20231023","1"
"4316_311729","20231024","1"
"4316_311729","20231026","1"
"4316_311729","20231027","1"
"4316_311729","20231028","1"
"4316_311729","20231030","1"
"4316_311729","20231031","1"
"4316_311729","20231102","1"
"4316_311729","20231103","1"
"4316_311729","20231104","1"
"4316_311729","20231106","1"
"4316_311729","20231107","1"
"4316_311729","20231109","1"
"4316_311729","20231110","1"
"4316_311729","20231111","1"
"4316_311729","20231113","1"
"4316_311729","20231114","1"
"4316_311729","20231116","1"
"4316_311729","20231117","1"
"4316_311729","20231118","1"
"4316_311729","20231120","1"
"4316_311729","20231121","1"
"4316_311729","20231123","1"
"4316_311729","20231124","1"
"4316_311729","20231125","1"
"4316_311729","20231127","1"
"4316_311729","20231128","1"
"4316_311729","20231130","1"
"4316_311729","20231201","1"
"4316_311729","20231202","1"
"4316_311729","20231204","1"
"4316_311729","20231205","1"
"4316_311729","20231207","1"
"4316_311729","20231209","1"
"4316_311729","20231211","1"
"4316_311729","20231212","1"
"4316_311729","20231214","1"
"4316_311729","20231215","1"
"4316_311729","20231216","1"
"4316_311729","20231218","1"
"4316_311729","20231219","1"
"4316_311729","20231221","1"
"4316_311729","20231222","1"
"4316_311729","20231223","1"
"4316_311729","20231228","1"
"4316_311729","20231229","1"
"4316_311729","20231230","1"
"4316_311730","20230502","1"
"4316_311730","20230503","1"
"4316_311730","20230504","1"
"4316_311730","20230505","1"
"4316_311730","20230508","1"
"4316_311730","20230509","1"
"4316_311730","20230510","1"
"4316_311730","20230511","1"
"4316_311730","20230512","1"
"4316_311730","20230515","1"
"4316_311730","20230516","1"
"4316_311730","20230517","1"
"4316_311730","20230518","1"
"4316_311730","20230519","1"
"4316_311730","20230522","1"
"4316_311730","20230523","1"
"4316_311730","20230524","1"
"4316_311730","20230525","1"
"4316_311730","20230526","1"
"4316_311730","20230529","1"
"4316_311730","20230530","1"
"4316_311730","20230531","1"
"4316_311730","20230601","1"
"4316_311730","20230605","1"
"4316_311730","20230606","1"
"4316_311730","20230607","1"
"4316_311730","20230608","1"
"4316_311730","20230609","1"
"4316_311730","20230612","1"
"4316_311730","20230613","1"
"4316_311730","20230614","1"
"4316_311730","20230615","1"
"4316_311730","20230616","1"
"4316_311730","20230619","1"
"4316_311730","20230620","1"
"4316_311730","20230621","1"
"4316_311730","20230622","1"
"4316_311730","20230623","1"
"4316_311730","20230626","1"
"4316_311730","20230627","1"
"4316_311730","20230628","1"
"4316_311730","20230629","1"
"4316_311730","20230630","1"
"4316_311730","20230703","1"
"4316_311730","20230704","1"
"4316_311730","20230705","1"
"4316_311730","20230706","1"
"4316_311730","20230707","1"
"4316_311730","20230710","1"
"4316_311730","20230711","1"
"4316_311730","20230712","1"
"4316_311730","20230713","1"
"4316_311730","20230714","1"
"4316_311730","20230717","1"
"4316_311730","20230718","1"
"4316_311730","20230719","1"
"4316_311730","20230720","1"
"4316_311730","20230721","1"
"4316_311730","20230724","1"
"4316_311730","20230725","1"
"4316_311730","20230726","1"
"4316_311730","20230727","1"
"4316_311730","20230728","1"
"4316_311730","20230731","1"
"4316_311730","20230801","1"
"4316_311730","20230802","1"
"4316_311730","20230803","1"
"4316_311730","20230804","1"
"4316_311730","20230807","1"
"4316_311730","20230808","1"
"4316_311730","20230809","1"
"4316_311730","20230810","1"
"4316_311730","20230811","1"
"4316_311730","20230814","1"
"4316_311730","20230816","1"
"4316_311730","20230817","1"
"4316_311730","20230818","1"
"4316_311730","20230821","1"
"4316_311730","20230822","1"
"4316_311730","20230823","1"
"4316_311730","20230824","1"
"4316_311730","20230825","1"
"4316_311730","20230828","1"
"4316_311730","20230829","1"
"4316_311730","20230830","1"
"4316_311730","20230831","1"
"4316_311730","20230901","1"
"4316_311730","20230904","1"
"4316_311730","20230905","1"
"4316_311730","20230906","1"
"4316_311730","20230907","1"
"4316_311730","20230908","1"
"4316_311730","20230911","1"
"4316_311730","20230912","1"
"4316_311730","20230913","1"
"4316_311730","20230914","1"
"4316_311730","20230915","1"
"4316_311730","20230918","1"
"4316_311730","20230919","1"
"4316_311730","20230920","1"
"4316_311730","20230921","1"
"4316_311730","20230922","1"
"4316_311730","20230925","1"
"4316_311730","20230926","1"
"4316_311730","20230927","1"
"4316_311730","20230928","1"
"4316_311730","20230929","1"
"4316_311730","20231002","1"
"4316_311730","20231003","1"
"4316_311730","20231004","1"
"4316_311730","20231005","1"
"4316_311730","20231006","1"
"4316_311730","20231009","1"
"4316_311730","20231010","1"
"4316_311730","20231011","1"
"4316_311730","20231012","1"
"4316_311730","20231013","1"
"4316_311730","20231016","1"
"4316_311730","20231017","1"
"4316_311730","20231018","1"
"4316_311730","20231019","1"
"4316_311730","20231020","1"
"4316_311730","20231023","1"
"4316_311730","20231024","1"
"4316_311730","20231025","1"
"4316_311730","20231026","1"
"4316_311730","20231027","1"
"4316_311730","20231030","1"
"4316_311730","20231031","1"
"4316_311730","20231102","1"
"4316_311730","20231103","1"
"4316_311730","20231106","1"
"4316_311730","20231107","1"
"4316_311730","20231108","1"
"4316_311730","20231109","1"
"4316_311730","20231110","1"
"4316_311730","20231113","1"
"4316_311730","20231114","1"
"4316_311730","20231115","1"
"4316_311730","20231116","1"
"4316_311730","20231117","1"
"4316_311730","20231120","1"
"4316_311730","20231121","1"
"4316_311730","20231122","1"
"4316_311730","20231123","1"
"4316_311730","20231124","1"
"4316_311730","20231127","1"
"4316_311730","20231128","1"
"4316_311730","20231129","1"
"4316_311730","20231130","1"
"4316_311730","20231201","1"
"4316_311730","20231204","1"
"4316_311730","20231205","1"
"4316_311730","20231206","1"
"4316_311730","20231207","1"
"4316_311730","20231211","1"
"4316_311730","20231212","1"
"4316_311730","20231213","1"
"4316_311730","20231214","1"
"4316_311730","20231215","1"
"4316_311730","20231218","1"
"4316_311730","20231219","1"
"4316_311730","20231220","1"
"4316_311730","20231221","1"
"4316_311730","20231222","1"
"4316_311730","20231227","1"
