service_id,date,exception_type
"4318_245068","20230912","1"
"4318_245068","20230913","1"
"4318_245068","20230914","1"
"4318_245068","20230915","1"
"4318_245068","20230916","1"
"4318_245068","20230918","1"
"4318_245068","20230919","1"
"4318_245068","20230920","1"
"4318_245068","20230921","1"
"4318_245068","20230922","1"
"4318_245068","20230923","1"
"4318_245068","20230925","1"
"4318_245068","20230926","1"
"4318_245068","20230927","1"
"4318_245068","20230928","1"
"4318_245068","20230929","1"
"4318_245068","20230930","1"
"4318_245068","20231002","1"
"4318_245068","20231003","1"
"4318_245068","20231004","1"
"4318_245068","20231005","1"
"4318_245068","20231006","1"
"4318_245068","20231007","1"
"4318_245068","20231009","1"
"4318_245068","20231010","1"
"4318_245068","20231011","1"
"4318_245068","20231012","1"
"4318_245068","20231013","1"
"4318_245068","20231014","1"
"4318_245068","20231016","1"
"4318_245068","20231017","1"
"4318_245068","20231018","1"
"4318_245068","20231019","1"
"4318_245068","20231020","1"
"4318_245068","20231021","1"
"4318_245068","20231023","1"
"4318_245068","20231024","1"
"4318_245068","20231025","1"
"4318_245068","20231026","1"
"4318_245068","20231027","1"
"4318_245068","20231028","1"
"4318_245068","20231030","1"
"4318_245068","20231031","1"
"4318_245068","20231102","1"
"4318_245068","20231103","1"
"4318_245068","20231104","1"
"4318_245068","20231106","1"
"4318_245068","20231107","1"
"4318_245068","20231108","1"
"4318_245068","20231109","1"
"4318_245068","20231110","1"
"4318_245068","20231111","1"
"4318_245068","20231113","1"
"4318_245068","20231114","1"
"4318_245068","20231115","1"
"4318_245068","20231116","1"
"4318_245068","20231117","1"
"4318_245068","20231118","1"
"4318_245068","20231120","1"
"4318_245068","20231121","1"
"4318_245068","20231122","1"
"4318_245068","20231123","1"
"4318_245068","20231124","1"
"4318_245068","20231125","1"
"4318_245068","20231127","1"
"4318_245068","20231128","1"
"4318_245068","20231129","1"
"4318_245068","20231130","1"
"4318_245068","20231201","1"
"4318_245068","20231202","1"
"4318_245068","20231204","1"
"4318_245068","20231205","1"
"4318_245068","20231206","1"
"4318_245068","20231207","1"
"4318_245068","20231209","1"
"4318_245068","20231211","1"
"4318_245068","20231212","1"
"4318_245068","20231213","1"
"4318_245068","20231214","1"
"4318_245068","20231215","1"
"4318_245068","20231216","1"
"4318_245068","20231218","1"
"4318_245068","20231219","1"
"4318_245068","20231220","1"
"4318_245068","20231221","1"
"4318_245068","20231222","1"
"4318_245068","20231223","1"
"4318_245068","20231227","1"
"4318_245068","20231228","1"
"4318_245068","20231229","1"
"4318_245068","20231230","1"
"4318_245069","20231111","1"
"4318_245069","20231118","1"
"4318_245069","20231125","1"
"4318_245069","20231202","1"
"4318_245069","20231209","1"
"4318_245069","20231216","1"
"4318_245069","20231223","1"
"4318_245069","20231230","1"
"4318_245070","20231106","1"
"4318_245070","20231107","1"
"4318_245070","20231108","1"
"4318_245070","20231109","1"
"4318_245070","20231110","1"
"4318_245070","20231113","1"
"4318_245070","20231114","1"
"4318_245070","20231115","1"
"4318_245070","20231116","1"
"4318_245070","20231117","1"
"4318_245070","20231120","1"
"4318_245070","20231121","1"
"4318_245070","20231122","1"
"4318_245070","20231123","1"
"4318_245070","20231124","1"
"4318_245070","20231127","1"
"4318_245070","20231128","1"
"4318_245070","20231129","1"
"4318_245070","20231130","1"
"4318_245070","20231201","1"
"4318_245070","20231204","1"
"4318_245070","20231205","1"
"4318_245070","20231206","1"
"4318_245070","20231207","1"
"4318_245070","20231211","1"
